year type stratum sex age value 
2011 N 1 2 8 9550.32
2011 N 1 2 9 15423.1
2011 N 1 2 10 11423.3
2011 N 1 2 11 7812.33
2011 N 1 2 12 3161.15
2011 N 1 2 13 4453.4
2011 N 1 2 14 1609.78
2011 N 1 2 15 1571.06
2011 N 1 2 16 1443.9
2011 N 1 2 17 579.657
2011 N 1 2 18 522.328
2011 N 1 2 19 55.1354
2011 N 1 2 20 4092.13
2011 Biomass 1 2 1 0
2011 Biomass 1 2 2 0
2011 Biomass 1 2 3 0
2011 Biomass 1 2 4 0
2011 Biomass 1 2 5 0
2011 Biomass 1 2 6 455.657
2011 Biomass 1 2 7 600.966
2011 Biomass 1 2 8 2387.46
2011 Biomass 1 2 9 4148.72
2011 Biomass 1 2 10 3435.15
2011 Biomass 1 2 11 2326.14
2011 Biomass 1 2 12 1189.69
2011 Biomass 1 2 13 1507.98
2011 Biomass 1 2 14 515.071
2011 Biomass 1 2 15 566.738
2011 Biomass 1 2 16 546.479
2011 Biomass 1 2 17 257.327
2011 Biomass 1 2 18 157.703
2011 Biomass 1 2 19 52.1336
2011 Biomass 1 2 20 1594.86
2011 N_Kimura   1 2 1 0
2011 N_Kimura   1 2 2 0
2011 N_Kimura   1 2 3 0
2011 N_Kimura   1 2 4 0
2011 N_Kimura   1 2 5 0
2011 N_Kimura   1 2 6 3450
2011 N_Kimura   1 2 7 4100.68
2011 N_Kimura   1 2 8 12578.2
2011 N_Kimura   1 2 9 20312.9
2011 N_Kimura   1 2 10 15044.9
2011 N_Kimura   1 2 11 10289.2
2011 N_Kimura   1 2 12 4163.37
2011 N_Kimura   1 2 13 5865.32
2011 N_Kimura   1 2 14 2120.15
2011 N_Kimura   1 2 15 2069.16
2011 N_Kimura   1 2 16 1901.68
2011 N_Kimura   1 2 17 763.434
2011 N_Kimura   1 2 18 687.929
2011 N_Kimura   1 2 19 72.6157
2011 N_Kimura   1 2 20 5389.51
2011 avg_wt_age 1 2 1 0
2011 avg_wt_age 1 2 2 0
2011 avg_wt_age 1 2 3 0
2011 avg_wt_age 1 2 4 0
2011 avg_wt_age 1 2 5 0
2011 avg_wt_age 1 2 6 0.173948
2011 avg_wt_age 1 2 7 0.193016
2011 avg_wt_age 1 2 8 0.249987
2011 avg_wt_age 1 2 9 0.268993
2011 avg_wt_age 1 2 10 0.300715
2011 avg_wt_age 1 2 11 0.297752
2011 avg_wt_age 1 2 12 0.376348
2011 avg_wt_age 1 2 13 0.338613
2011 avg_wt_age 1 2 14 0.319964
2011 avg_wt_age 1 2 15 0.360736
2011 avg_wt_age 1 2 16 0.378474
2011 avg_wt_age 1 2 17 0.44393
2011 avg_wt_age 1 2 18 0.301923
2011 avg_wt_age 1 2 19 0.945556
2011 avg_wt_age 1 2 20 0.389738
2011 p 1 1 1 0
2011 p 1 1 2 0
2011 p 1 1 3 0
2011 p 1 1 4 0
2011 p 1 1 5 0
2011 p 1 1 6 0.00343112
2011 p 1 1 7 0.0105383
2011 p 1 1 8 0.0651029
2011 p 1 1 9 0.0754949
2011 p 1 1 10 0.0807661
2011 p 1 1 11 0.0920487
2011 p 1 1 12 0.0308344
2011 p 1 1 13 0.0177853
2011 p 1 1 14 0.0131615
2011 p 1 1 15 0.0236509
2011 p 1 1 16 0.0137296
2011 p 1 1 17 0.0247519
2011 p 1 1 18 0.00330263
2011 p 1 1 19 0.0154241
2011 p 1 1 20 0.0882665
2011 p 1 2 1 0
2011 p 1 2 2 0
2011 p 1 2 3 0
2011 p 1 2 4 0
2011 p 1 2 5 0
2011 p 1 2 6 0.0171593
2011 p 1 2 7 0.0203956
2011 p 1 2 8 0.0625603
2011 p 1 2 9 0.101031
2011 p 1 2 10 0.0748292
2011 p 1 2 11 0.0511754
2011 p 1 2 12 0.0207074
2011 p 1 2 13 0.0291724
2011 p 1 2 14 0.010545
2011 p 1 2 15 0.0102914
2011 p 1 2 16 0.00945841
2011 p 1 2 17 0.0037971
2011 p 1 2 18 0.00342156
2011 p 1 2 19 0.00036117
2011 p 1 2 20 0.0268059
2011 N  1 99 1 0
2011 N  1 99 2 0
2011 N  1 99 3 0
2011 N  1 99 4 0
2011 N  1 99 5 0
2011 N  1 99 6 3143.29
2011 N  1 99 7 4722.3
2011 N  1 99 8 19488.8
2011 N  1 99 9 26948
2011 N  1 99 10 23752.8
2011 N  1 99 11 21864.3
2011 N  1 99 12 7868.25
2011 N  1 99 13 7168.47
2011 N  1 99 14 3618.99
2011 N  1 99 15 5181.56
2011 N  1 99 16 3539.84
2011 N  1 99 17 4358.22
2011 N  1 99 18 1026.5
2011 N  1 99 19 2409.74
2011 N  1 99 20 17566.7
2011 a  1 99 1 0
2011 a  1 99 2 0
2011 a  1 99 3 0
2011 a  1 99 4 0
2011 a  1 99 5 0
2011 a  1 99 6 0.169803
2011 a  1 99 7 0.195777
2011 a  1 99 8 0.260033
2011 a  1 99 9 0.295945
2011 a  1 99 10 0.350669
2011 a  1 99 11 0.404658
2011 a  1 99 12 0.471004
2011 a  1 99 13 0.436332
2011 a  1 99 14 0.473039
2011 a  1 99 15 0.545668
2011 a  1 99 16 0.55266
2011 a  1 99 17 0.620206
2011 a  1 99 18 0.43721
2011 a  1 99 19 0.709811
2011 a  1 99 20 0.582989
2011 N 99 1 1 0
2011 N 99 1 2 0
2011 N 99 1 3 0
2011 N 99 1 4 0
2011 N 99 1 5 0
2011 N 99 1 6 523.787
2011 N 99 1 7 1608.75
2011 N 99 1 8 9938.46
2011 N 99 1 9 11524.9
2011 N 99 1 10 12329.6
2011 N 99 1 11 14052
2011 N 99 1 12 4707.11
2011 N 99 1 13 2715.07
2011 N 99 1 14 2009.21
2011 N 99 1 15 3610.5
2011 N 99 1 16 2095.94
2011 N 99 1 17 3778.57
2011 N 99 1 18 504.172
2011 N 99 1 19 2354.61
2011 N 99 1 20 13474.6
2011 a 99 1 1 0
2011 a 99 1 2 0
2011 a 99 1 3 0
2011 a 99 1 4 0
2011 a 99 1 5 0
2011 a 99 1 6 0.149077
2011 a 99 1 7 0.201121
2011 a 99 1 8 0.269687
2011 a 99 1 9 0.332013
2011 a 99 1 10 0.396951
2011 a 99 1 11 0.464093
2011 a 99 1 12 0.534572
2011 a 99 1 13 0.596616
2011 a 99 1 14 0.595683
2011 a 99 1 15 0.62614
2011 a 99 1 16 0.672657
2011 a 99 1 17 0.647248
2011 a 99 1 18 0.577368
2011 a 99 1 19 0.704291
2011 a 99 1 20 0.641678
2011 N 99 2 1 0
2011 N 99 2 2 0
2011 N 99 2 3 0
2011 N 99 2 4 0
2011 N 99 2 5 0
2011 N 99 2 6 2619.5
2011 N 99 2 7 3113.55
2011 N 99 2 8 9550.32
2011 N 99 2 9 15423.1
2011 N 99 2 10 11423.3
2011 N 99 2 11 7812.33
2011 N 99 2 12 3161.15
2011 N 99 2 13 4453.4
2011 N 99 2 14 1609.78
2011 N 99 2 15 1571.06
2011 N 99 2 16 1443.9
2011 N 99 2 17 579.657
2011 N 99 2 18 522.328
2011 N 99 2 19 55.1354
2011 N 99 2 20 4092.13
2011 a 99 2 1 0
2011 a 99 2 2 0
2011 a 99 2 3 0
2011 a 99 2 4 0
2011 a 99 2 5 0
2011 a 99 2 6 0.173948
2011 a 99 2 7 0.193016
2011 a 99 2 8 0.249987
2011 a 99 2 9 0.268993
2011 a 99 2 10 0.300715
2011 a 99 2 11 0.297752
2011 a 99 2 12 0.376348
2011 a 99 2 13 0.338613
2011 a 99 2 14 0.319964
2011 a 99 2 15 0.360736
2011 a 99 2 16 0.378474
2011 a 99 2 17 0.44393
2011 a 99 2 18 0.301923
2011 a 99 2 19 0.945556
2011 a 99 2 20 0.389738
2011 N 99 99 1 0
2011 N 99 99 2 0
2011 N 99 99 3 0
2011 N 99 99 4 0
2011 N 99 99 5 0
2011 N 99 99 6 3143.29
2011 N 99 99 7 4722.3
2011 N 99 99 8 19488.8
2011 N 99 99 9 26948
2011 N 99 99 10 23752.8
2011 N 99 99 11 21864.3
2011 N 99 99 12 7868.25
2011 N 99 99 13 7168.47
2011 N 99 99 14 3618.99
2011 N 99 99 15 5181.56
2011 N 99 99 16 3539.84
2011 N 99 99 17 4358.22
2011 N 99 99 18 1026.5
2011 N 99 99 19 2409.74
2011 N 99 99 20 17566.7
2011 a 99 99 1 0
2011 a 99 99 2 0
2011 a 99 99 3 0
2011 a 99 99 4 0
2011 a 99 99 5 0
2011 a 99 99 6 0.169803
2011 a 99 99 7 0.195777
2011 a 99 99 8 0.260033
2011 a 99 99 9 0.295945
2011 a 99 99 10 0.350669
2011 a 99 99 11 0.404658
2011 a 99 99 12 0.471004
2011 a 99 99 13 0.436332
2011 a 99 99 14 0.473039
2011 a 99 99 15 0.545668
2011 a 99 99 16 0.55266
2011 a 99 99 17 0.620206
2011 a 99 99 18 0.43721
2011 a 99 99 19 0.709811
2011 a 99 99 20 0.582989
