year type stratum sex age value 
2019 Biomass 1 2 9 252.36
2019 Biomass 1 2 10 108.659
2019 Biomass 1 2 11 267.933
2019 Biomass 1 2 12 347.211
2019 Biomass 1 2 13 417.565
2019 Biomass 1 2 14 1112.96
2019 Biomass 1 2 15 829.554
2019 Biomass 1 2 16 919.555
2019 Biomass 1 2 17 185.119
2019 Biomass 1 2 18 213.396
2019 Biomass 1 2 19 163.971
2019 Biomass 1 2 20 120.189
2019 N_Kimura   1 2 1 0
2019 N_Kimura   1 2 2 52.0914
2019 N_Kimura   1 2 3 1476.27
2019 N_Kimura   1 2 4 2832.41
2019 N_Kimura   1 2 5 3703.5
2019 N_Kimura   1 2 6 1945.67
2019 N_Kimura   1 2 7 1980.4
2019 N_Kimura   1 2 8 1797.9
2019 N_Kimura   1 2 9 1091.89
2019 N_Kimura   1 2 10 459.097
2019 N_Kimura   1 2 11 1204.46
2019 N_Kimura   1 2 12 1133.04
2019 N_Kimura   1 2 13 2187.32
2019 N_Kimura   1 2 14 5154.12
2019 N_Kimura   1 2 15 3140.49
2019 N_Kimura   1 2 16 3175.71
2019 N_Kimura   1 2 17 629.82
2019 N_Kimura   1 2 18 924.167
2019 N_Kimura   1 2 19 481.272
2019 N_Kimura   1 2 20 325.154
2019 avg_wt_age 1 2 1 0
2019 avg_wt_age 1 2 2 0.01
2019 avg_wt_age 1 2 3 0.0458116
2019 avg_wt_age 1 2 4 0.152628
2019 avg_wt_age 1 2 5 0.191134
2019 avg_wt_age 1 2 6 0.264109
2019 avg_wt_age 1 2 7 0.290121
2019 avg_wt_age 1 2 8 0.313109
2019 avg_wt_age 1 2 9 0.335068
2019 avg_wt_age 1 2 10 0.343126
2019 avg_wt_age 1 2 11 0.322498
2019 avg_wt_age 1 2 12 0.444266
2019 avg_wt_age 1 2 13 0.276761
2019 avg_wt_age 1 2 14 0.313052
2019 avg_wt_age 1 2 15 0.382947
2019 avg_wt_age 1 2 16 0.419787
2019 avg_wt_age 1 2 17 0.426114
2019 avg_wt_age 1 2 18 0.334756
2019 avg_wt_age 1 2 19 0.493935
2019 avg_wt_age 1 2 20 0.535879
2019 p 1 1 1 0
2019 p 1 1 2 9.90712e-05
2019 p 1 1 3 0.00634056
2019 p 1 1 4 0.0129247
2019 p 1 1 5 0.0153602
2019 p 1 1 6 0.00915878
2019 p 1 1 7 0.0205726
2019 p 1 1 8 0.0164893
2019 p 1 1 9 0.00872725
2019 p 1 1 10 0.00848242
2019 p 1 1 11 0.0173028
2019 p 1 1 12 0.0149225
2019 p 1 1 13 0.0420004
2019 p 1 1 14 0.124429
2019 p 1 1 15 0.0945586
2019 p 1 1 16 0.0641369
2019 p 1 1 17 0.0858443
2019 p 1 1 18 0.0276554
2019 p 1 1 19 0.00933435
2019 p 1 1 20 0.0211411
2019 p 1 2 1 0
2019 p 1 2 2 0.000619195
2019 p 1 2 3 0.017548
2019 p 1 2 4 0.0336681
2019 p 1 2 5 0.0440224
2019 p 1 2 6 0.0231276
2019 p 1 2 7 0.0235404
2019 p 1 2 8 0.0213711
2019 p 1 2 9 0.012979
2019 p 1 2 10 0.00545716
2019 p 1 2 11 0.014317
2019 p 1 2 12 0.0134681
2019 p 1 2 13 0.026
2019 p 1 2 14 0.0612655
2019 p 1 2 15 0.0373301
2019 p 1 2 16 0.0377488
2019 p 1 2 17 0.00748648
2019 p 1 2 18 0.0109853
2019 p 1 2 19 0.00572074
2019 p 1 2 20 0.00386502
2019 N  1 99 1 0
2019 N  1 99 2 41.6804
2019 N  1 99 3 1386.23
2019 N  1 99 4 2703.74
2019 N  1 99 5 3445.92
2019 N  1 99 6 1873.55
2019 N  1 99 7 2559.84
2019 N  1 99 8 2197.01
2019 N  1 99 9 1259.6
2019 N  1 99 10 808.902
2019 N  1 99 11 1834.87
2019 N  1 99 12 1647.48
2019 N  1 99 13 3946.01
2019 N  1 99 14 10775.7
2019 N  1 99 15 7653.39
2019 N  1 99 16 5912.34
2019 N  1 99 17 5415.9
2019 N  1 99 18 2242.28
2019 N  1 99 19 873.634
2019 N  1 99 20 1451.08
2019 a  1 99 1 0
2019 a  1 99 2 0.01
2019 a  1 99 3 0.0455201
2019 a  1 99 4 0.153168
2019 a  1 99 5 0.197036
2019 a  1 99 6 0.251809
2019 a  1 99 7 0.302959
2019 a  1 99 8 0.343083
2019 a  1 99 9 0.364431
2019 a  1 99 10 0.465307
2019 a  1 99 11 0.45848
2019 a  1 99 12 0.510595
2019 a  1 99 13 0.439167
2019 a  1 99 14 0.458455
2019 a  1 99 15 0.515499
2019 a  1 99 16 0.507232
2019 a  1 99 17 0.607666
2019 a  1 99 18 0.567072
2019 a  1 99 19 0.606063
2019 a  1 99 20 0.685699
2019 N 99 1 1 0
2019 N 99 1 2 5.74902
2019 N 99 1 3 367.937
2019 N 99 1 4 750.007
2019 N 99 1 5 891.337
2019 N 99 1 6 531.476
2019 N 99 1 7 1193.81
2019 N 99 1 8 956.861
2019 N 99 1 9 506.435
2019 N 99 1 10 492.228
2019 N 99 1 11 1004.06
2019 N 99 1 12 865.941
2019 N 99 1 13 2437.25
2019 N 99 1 14 7220.5
2019 N 99 1 15 5487.15
2019 N 99 1 16 3721.81
2019 N 99 1 17 4981.47
2019 N 99 1 18 1604.82
2019 N 99 1 19 541.665
2019 N 99 1 20 1226.8
2019 a 99 1 1 0
2019 a 99 1 2 0.01
2019 a 99 1 3 0.0447135
2019 a 99 1 4 0.154575
2019 a 99 1 5 0.213951
2019 a 99 1 6 0.22075
2019 a 99 1 7 0.317648
2019 a 99 1 8 0.38193
2019 a 99 1 9 0.4081
2019 a 99 1 10 0.543912
2019 a 99 1 11 0.570998
2019 a 99 1 12 0.570459
2019 a 99 1 13 0.539702
2019 a 99 1 14 0.530047
2019 a 99 1 15 0.567829
2019 a 99 1 16 0.558699
2019 a 99 1 17 0.623499
2019 a 99 1 18 0.659353
2019 a 99 1 19 0.674783
2019 a 99 1 20 0.713089
2019 N 99 2 1 0
2019 N 99 2 2 35.9314
2019 N 99 2 3 1018.29
2019 N 99 2 4 1953.73
2019 N 99 2 5 2554.58
2019 N 99 2 6 1342.08
2019 N 99 2 7 1366.03
2019 N 99 2 8 1240.15
2019 N 99 2 9 753.161
2019 N 99 2 10 316.674
2019 N 99 2 11 830.806
2019 N 99 2 12 781.54
2019 N 99 2 13 1508.76
2019 N 99 2 14 3555.19
2019 N 99 2 15 2166.23
2019 N 99 2 16 2190.53
2019 N 99 2 17 434.434
2019 N 99 2 18 637.468
2019 N 99 2 19 331.97
2019 N 99 2 20 224.284
2019 a 99 2 1 0
2019 a 99 2 2 0.01
2019 a 99 2 3 0.0458116
2019 a 99 2 4 0.152628
2019 a 99 2 5 0.191134
2019 a 99 2 6 0.264109
2019 a 99 2 7 0.290121
2019 a 99 2 8 0.313109
2019 a 99 2 9 0.335068
2019 a 99 2 10 0.343126
2019 a 99 2 11 0.322498
2019 a 99 2 12 0.444266
2019 a 99 2 13 0.276761
2019 a 99 2 14 0.313052
2019 a 99 2 15 0.382947
2019 a 99 2 16 0.419787
2019 a 99 2 17 0.426114
2019 a 99 2 18 0.334756
2019 a 99 2 19 0.493935
2019 a 99 2 20 0.535879
2019 N 99 99 1 0
2019 N 99 99 2 41.6804
2019 N 99 99 3 1386.23
2019 N 99 99 4 2703.74
2019 N 99 99 5 3445.92
2019 N 99 99 6 1873.55
2019 N 99 99 7 2559.84
2019 N 99 99 8 2197.01
2019 N 99 99 9 1259.6
2019 N 99 99 10 808.902
2019 N 99 99 11 1834.87
2019 N 99 99 12 1647.48
2019 N 99 99 13 3946.01
2019 N 99 99 14 10775.7
2019 N 99 99 15 7653.39
2019 N 99 99 16 5912.34
2019 N 99 99 17 5415.9
2019 N 99 99 18 2242.28
2019 N 99 99 19 873.634
2019 N 99 99 20 1451.08
2019 a 99 99 1 0
2019 a 99 99 2 0.01
2019 a 99 99 3 0.0455201
2019 a 99 99 4 0.153168
2019 a 99 99 5 0.197036
2019 a 99 99 6 0.251809
2019 a 99 99 7 0.302959
2019 a 99 99 8 0.343083
2019 a 99 99 9 0.364431
2019 a 99 99 10 0.465307
2019 a 99 99 11 0.45848
2019 a 99 99 12 0.510595
2019 a 99 99 13 0.439167
2019 a 99 99 14 0.458455
2019 a 99 99 15 0.515499
2019 a 99 99 16 0.507232
2019 a 99 99 17 0.607666
2019 a 99 99 18 0.567072
2019 a 99 99 19 0.606063
2019 a 99 99 20 0.685699
