#Strata	Haul	Sex	Len	Freq
3	995	3	33	2
3	995	3	34	1
3	995	3	35	1
3	995	3	36	1
3	995	3	38	1
3	995	3	39	1
3	995	3	31	1
3	995	3	33	1
3	995	3	34	1
3	995	3	37	3
3	995	3	38	1
3	995	3	39	1
3	995	3	43	1
3	996	3	31	2
3	996	3	32	2
3	996	3	33	2
3	996	3	34	1
3	996	3	35	2
3	996	3	36	1
3	996	3	37	1
3	996	3	38	1
3	996	3	26	1
3	996	3	28	1
3	996	3	32	3
3	996	3	33	1
3	996	3	34	3
3	996	3	35	1
3	996	3	36	1
3	996	3	37	2
3	996	3	38	5
3	996	3	39	1
3	996	3	40	1
3	996	3	41	1
3	997	3	30	1
3	997	3	32	3
3	997	3	36	1
3	997	3	37	2
3	997	3	38	1
3	997	3	39	2
3	997	3	34	2
3	997	3	37	1
3	997	3	38	2
3	997	3	39	1
3	997	3	40	3
3	997	3	42	1
3	998	3	28	2
3	998	3	31	1
3	998	3	33	1
3	998	3	34	1
3	998	3	37	2
3	998	3	38	1
3	998	3	32	2
3	998	3	33	1
3	998	3	34	2
3	998	3	35	1
3	998	3	37	1
3	998	3	38	3
3	998	3	40	2
3	998	3	41	1
3	999	3	26	1
3	999	3	27	1
3	999	3	29	1
3	999	3	30	1
3	999	3	31	3
3	999	3	32	3
3	999	3	33	4
3	999	3	35	1
3	999	3	36	1
3	999	3	39	1
3	999	3	31	1
3	999	3	32	1
3	999	3	33	1
3	999	3	34	1
3	999	3	36	3
3	999	3	37	3
3	999	3	38	2
3	999	3	40	2
3	1000	3	33	1
3	1000	3	35	2
3	1000	3	37	1
3	1000	3	38	1
3	1000	3	39	1
3	1000	3	40	1
3	1000	3	27	1
3	1000	3	29	1
3	1000	3	32	1
3	1000	3	33	2
3	1000	3	34	1
3	1000	3	35	1
3	1000	3	36	1
3	1000	3	37	1
3	1000	3	38	2
3	1000	3	40	2
3	1001	3	24	1
3	1001	3	25	2
3	1001	3	26	3
3	1001	3	27	3
3	1001	3	28	1
3	1001	3	29	2
3	1001	3	31	1
3	1001	3	35	2
3	1001	3	40	1
3	1001	3	24	1
3	1001	3	26	2
3	1001	3	27	4
3	1001	3	28	1
3	1001	3	35	1
3	1001	3	37	1
3	1001	3	42	1
2	1002	3	23	1
2	1002	3	24	1
2	1002	3	25	3
2	1002	3	26	2
2	1002	3	27	1
2	1002	3	28	2
2	1002	3	32	3
2	1002	3	24	1
2	1002	3	29	3
2	1002	3	30	3
2	1002	3	32	2
2	1002	3	34	1
2	1002	3	37	1
2	1002	3	33	1
2	1003	3	23	1
2	1003	3	24	1
2	1003	3	25	1
2	1003	3	26	1
2	1003	3	28	1
2	1003	3	30	1
2	1003	3	32	4
2	1003	3	25	4
2	1003	3	26	1
2	1003	3	30	2
2	1003	3	31	1
2	1003	3	32	2
2	1004	3	28	1
2	1004	3	30	2
2	1004	3	31	1
2	1004	3	32	1
2	1004	3	33	3
2	1004	3	34	1
2	1004	3	36	1
2	1004	3	28	1
2	1004	3	31	3
2	1004	3	32	1
2	1004	3	33	4
2	1005	3	30	1
2	1005	3	31	3
2	1005	3	32	4
2	1005	3	33	1
2	1005	3	34	2
2	1005	3	30	2
2	1005	3	31	5
2	1005	3	32	1
2	1005	3	33	2
2	1005	3	34	2
2	1005	3	35	1
2	1005	3	36	2
2	1006	3	26	1
2	1006	3	27	1
2	1006	3	30	1
2	1006	3	31	2
2	1006	3	33	1
2	1006	3	36	1
2	1006	3	29	2
2	1006	3	30	2
2	1006	3	32	3
2	1006	3	34	1
2	1006	3	35	1
2	1006	3	36	1
2	1006	3	37	2
2	1006	3	38	1
2	1007	3	28	1
2	1007	3	31	7
2	1007	3	32	3
2	1007	3	33	3
2	1007	3	34	1
2	1007	3	35	1
2	1007	3	27	1
2	1007	3	30	2
2	1007	3	31	1
2	1007	3	32	4
2	1007	3	33	4
2	1007	3	36	1
2	1007	3	37	1
2	1008	3	29	1
2	1008	3	30	5
2	1008	3	33	2
2	1008	3	35	1
2	1008	3	30	1
2	1008	3	32	1
2	1008	3	33	2
2	1008	3	34	2
2	1008	3	35	1
2	1008	3	36	1
2	1008	3	37	3
2	1009	3	30	5
2	1009	3	31	1
2	1009	3	33	2
2	1009	3	34	4
2	1009	3	35	1
2	1009	3	38	2
2	1009	3	30	1
2	1009	3	31	4
2	1009	3	32	1
2	1009	3	35	3
2	1009	3	36	1
2	1010	3	30	1
2	1010	3	31	1
2	1010	3	33	1
2	1010	3	34	1
2	1010	3	35	2
2	1010	3	37	1
2	1010	3	28	1
2	1010	3	30	3
2	1010	3	31	2
2	1010	3	32	1
2	1010	3	34	3
2	1010	3	35	1
2	1010	3	36	1
2	1010	3	38	1
2	1011	3	30	2
2	1011	3	31	1
2	1011	3	32	1
2	1011	3	33	2
2	1011	3	34	2
2	1011	3	37	1
2	1011	3	29	1
2	1011	3	30	1
2	1011	3	31	1
2	1011	3	32	5
2	1011	3	34	1
2	1011	3	35	2
2	1011	3	37	1
2	1011	3	38	1
2	1011	3	39	1
2	1012	3	29	1
2	1012	3	31	1
2	1012	3	33	2
2	1012	3	34	1
2	1012	3	35	2
2	1012	3	37	1
2	1012	3	31	2
2	1012	3	32	4
2	1012	3	34	2
2	1012	3	35	2
2	1012	3	37	2
2	1013	3	29	1
2	1013	3	30	2
2	1013	3	32	2
2	1013	3	33	2
2	1013	3	34	1
2	1013	3	36	2
2	1013	3	38	1
2	1013	3	30	1
2	1013	3	32	2
2	1013	3	33	2
2	1013	3	35	1
2	1013	3	36	4
2	1013	3	37	2
2	1013	3	41	1
2	1014	3	30	1
2	1014	3	32	1
2	1014	3	33	1
2	1014	3	34	2
2	1014	3	35	4
2	1014	3	31	2
2	1014	3	33	1
2	1014	3	34	2
2	1014	3	35	2
2	1014	3	36	1
2	1014	3	37	1
2	1014	3	38	1
2	1015	3	23	1
2	1015	3	30	2
2	1015	3	32	1
2	1015	3	33	1
2	1015	3	34	1
2	1015	3	35	1
2	1015	3	38	1
2	1015	3	24	1
2	1015	3	25	2
2	1015	3	30	3
2	1015	3	31	4
2	1015	3	33	2
2	1015	3	34	1
2	1015	3	37	1
2	1015	3	39	1
2	1016	3	27	1
2	1016	3	28	1
2	1016	3	29	1
2	1016	3	33	1
2	1016	3	35	1
2	1016	3	36	1
2	1016	3	42	1
2	1016	3	27	1
2	1016	3	29	1
2	1016	3	30	1
2	1016	3	31	2
2	1016	3	32	3
2	1016	3	33	1
2	1016	3	34	1
2	1017	3	32	2
2	1017	3	33	3
2	1017	3	34	1
2	1017	3	35	2
2	1017	3	38	1
2	1017	3	29	1
2	1017	3	30	2
2	1017	3	31	1
2	1017	3	33	3
2	1017	3	34	2
2	1017	3	35	1
2	1017	3	36	2
2	1017	3	37	1
2	1017	3	38	1
2	1018	3	31	2
2	1018	3	32	2
2	1018	3	33	1
2	1018	3	35	1
2	1018	3	36	1
2	1018	3	38	1
2	1018	3	39	1
2	1018	3	36	4
2	1018	3	35	1
2	1018	3	34	3
2	1018	3	33	2
2	1018	3	32	4
2	1018	3	31	2
2	1018	3	30	3
2	1019	3	32	1
2	1019	3	33	2
2	1019	3	34	1
2	1019	3	35	3
2	1019	3	37	2
2	1019	3	31	1
2	1019	3	32	1
2	1019	3	33	1
2	1019	3	34	1
2	1019	3	36	1
2	1019	3	37	2
2	1019	3	38	3
2	1019	3	40	1
2	1020	3	32	3
2	1020	3	31	2
2	1020	3	33	2
2	1020	3	34	2
2	1020	3	37	1
2	1020	3	40	1
2	1020	3	30	2
2	1020	3	31	1
2	1020	3	34	2
2	1020	3	35	1
2	1020	3	36	1
2	1020	3	37	2
2	1020	3	38	2
2	1021	3	29	1
2	1021	3	31	3
2	1021	3	32	1
2	1021	3	33	3
2	1021	3	34	2
2	1021	3	35	1
2	1021	3	39	1
2	1021	3	31	2
2	1021	3	33	2
2	1021	3	34	1
2	1021	3	35	3
2	1021	3	36	4
2	1021	3	37	1
2	1021	3	38	1
2	1022	3	32	1
2	1022	3	33	3
2	1022	3	34	2
2	1022	3	35	2
2	1022	3	36	2
2	1022	3	38	2
2	1022	3	31	1
2	1022	3	32	3
2	1022	3	33	1
2	1022	3	34	2
2	1022	3	35	1
2	1022	3	36	2
2	1022	3	37	3
2	1022	3	38	1
2	1023	3	32	2
2	1023	3	33	1
2	1023	3	36	3
2	1023	3	37	4
2	1023	3	38	2
2	1023	3	40	1
2	1023	3	31	1
2	1023	3	34	2
2	1023	3	35	1
2	1023	3	36	3
2	1023	3	37	2
2	1023	3	38	3
2	1024	3	31	2
2	1024	3	32	4
2	1024	3	33	1
2	1024	3	34	3
2	1024	3	36	3
2	1024	3	38	1
2	1024	3	31	2
2	1024	3	32	1
2	1024	3	34	2
2	1024	3	35	2
2	1024	3	36	3
2	1024	3	37	2
2	1024	3	38	1
2	1025	3	34	3
2	1025	3	35	3
2	1025	3	39	1
2	1025	3	32	3
2	1025	3	33	1
2	1025	3	34	2
2	1025	3	35	3
2	1025	3	36	3
2	1025	3	37	2
2	1025	3	38	1
2	1025	3	39	1
2	1026	3	35	1
2	1026	3	36	1
2	1026	3	31	1
2	1026	3	32	4
2	1026	3	33	2
2	1026	3	34	1
2	1026	3	35	3
2	1026	3	36	4
2	1026	3	37	1
2	1026	3	33	3
1	1027	3	34	2
1	1027	3	35	6
1	1027	3	36	3
1	1027	3	37	1
1	1027	3	39	2
1	1027	3	40	1
1	1027	3	41	2
1	1027	3	32	1
1	1027	3	34	1
1	1027	3	35	1
1	1027	3	36	4
1	1027	3	38	1
1	1027	3	40	1
1	1027	3	41	3
1	1027	3	42	1
1	1027	3	43	1
1	1027	3	44	3
1	1028	3	34	1
1	1028	3	35	1
1	1028	3	36	2
1	1028	3	39	1
1	1028	3	34	2
1	1028	3	37	2
1	1028	3	39	1
1	1028	3	41	2
1	1028	3	42	2
1	1028	3	43	5
1	1028	3	44	1
1	1028	3	45	1
1	1029	3	32	1
1	1029	3	33	2
1	1029	3	34	2
1	1029	3	35	4
1	1029	3	36	1
1	1029	3	37	2
1	1029	3	38	1
1	1029	3	39	1
1	1029	3	40	1
1	1029	3	32	1
1	1029	3	34	1
1	1029	3	35	1
1	1029	3	36	1
1	1029	3	38	1
1	1029	3	41	2
1	1029	3	42	2
1	1029	3	43	3
1	1029	3	44	2
1	1029	3	45	1
1	1030	3	33	1
1	1030	3	36	1
1	1030	3	38	2
1	1030	3	41	1
1	1030	3	34	2
1	1030	3	35	3
1	1030	3	41	2
1	1030	3	42	2
1	1030	3	43	3
1	1030	3	44	4
1	1030	3	46	1
1	1031	3	33	1
1	1031	3	34	1
1	1031	3	35	5
1	1031	3	37	1
1	1031	3	39	1
1	1031	3	28	1
1	1031	3	35	2
1	1031	3	36	2
1	1031	3	37	3
1	1031	3	40	1
1	1031	3	42	1
1	1031	3	43	3
1	1031	3	44	2
1	1032	3	33	2
1	1032	3	34	1
1	1032	3	35	1
1	1032	3	36	1
1	1032	3	38	1
1	1032	3	40	1
1	1032	3	41	1
1	1032	3	43	1
1	1032	3	36	1
1	1032	3	37	2
1	1032	3	41	2
1	1032	3	42	3
1	1032	3	43	2
1	1032	3	44	1
1	1032	3	45	1
1	1032	3	46	1
2	1033	3	29	2
2	1033	3	30	1
2	1033	3	31	1
2	1033	3	32	1
2	1033	3	34	1
2	1033	3	37	2
2	1033	3	38	1
2	1033	3	39	1
2	1033	3	40	2
2	1033	3	29	2
2	1033	3	31	1
2	1033	3	32	2
2	1033	3	34	2
2	1033	3	37	1
2	1033	3	38	1
2	1033	3	39	4
2	1033	3	40	1
2	1033	3	41	3
2	1034	3	24	1
2	1034	3	27	2
2	1034	3	31	1
2	1034	3	32	1
2	1034	3	33	1
2	1034	3	34	1
2	1034	3	38	1
2	1034	3	40	1
2	1034	3	26	1
2	1034	3	27	1
2	1034	3	28	3
2	1034	3	29	3
2	1034	3	31	1
2	1034	3	33	2
2	1034	3	34	2
2	1034	3	35	2
2	1035	3	25	1
2	1035	3	27	4
2	1035	3	28	2
2	1035	3	29	2
2	1035	3	34	1
2	1035	3	36	1
2	1035	3	39	1
2	1035	3	26	1
2	1035	3	27	1
2	1035	3	28	1
2	1035	3	29	3
2	1035	3	30	1
2	1035	3	32	2
2	1035	3	33	1
2	1035	3	34	2
2	1035	3	35	2
2	1036	3	27	1
2	1036	3	28	1
2	1036	3	29	1
2	1036	3	30	1
2	1036	3	32	1
2	1036	3	34	2
2	1036	3	35	1
2	1036	3	36	1
2	1036	3	37	1
2	1036	3	30	1
2	1036	3	34	2
2	1036	3	35	1
2	1036	3	36	1
2	1037	3	30	1
2	1037	3	31	3
2	1037	3	32	1
2	1037	3	33	1
2	1037	3	36	1
2	1037	3	38	1
2	1037	3	40	1
2	1037	3	32	1
2	1037	3	33	1
2	1037	3	34	2
2	1037	3	35	2
2	1037	3	36	1
2	1037	3	39	1
2	1038	3	34	1
2	1038	3	35	1
2	1038	3	36	3
2	1038	3	39	1
2	1038	3	40	1
2	1038	3	26	1
2	1038	3	31	1
2	1038	3	33	1
2	1038	3	34	2
2	1038	3	35	1
2	1038	3	36	3
2	1038	3	37	2
2	1038	3	40	1
2	1039	3	36	2
2	1039	3	38	4
2	1039	3	39	2
2	1039	3	40	2
2	1039	3	41	1
2	1039	3	35	1
2	1039	3	36	1
2	1039	3	37	1
2	1039	3	38	5
2	1039	3	39	1
2	1040	3	34	2
2	1040	3	35	1
2	1040	3	36	3
2	1040	3	37	2
2	1040	3	38	1
2	1040	3	39	2
2	1040	3	40	1
2	1040	3	34	2
2	1040	3	37	4
2	1040	3	38	7
2	1040	3	40	1
2	1041	3	34	1
2	1041	3	36	2
2	1041	3	37	4
2	1041	3	38	1
2	1041	3	39	3
2	1041	3	40	1
2	1041	3	35	1
2	1041	3	36	1
2	1041	3	37	1
2	1041	3	38	1
2	1041	3	39	1
2	1041	3	40	1
3	1042	3	31	1
3	1042	3	35	1
3	1042	3	37	1
3	1042	3	32	1
3	1042	3	34	5
3	1042	3	35	4
3	1042	3	36	2
3	1042	3	37	4
3	1042	3	38	2
3	1042	3	39	3
3	1043	3	39	1
3	1043	3	30	1
3	1043	3	31	1
3	1043	3	32	2
3	1043	3	39	1
3	1043	3	29	1
3	1043	3	32	1
3	1043	3	33	2
3	1043	3	34	3
3	1043	3	36	4
3	1043	3	37	2
3	1043	3	38	2
2	1044	3	29	2
2	1044	3	30	3
2	1044	3	35	2
2	1044	3	38	1
2	1044	3	40	1
2	1044	3	28	1
2	1044	3	29	1
2	1044	3	30	2
2	1044	3	31	2
2	1044	3	33	1
2	1044	3	38	2
2	1044	3	39	2
3	1045	3	30	2
3	1045	3	32	1
3	1045	3	34	1
3	1045	3	36	1
3	1045	3	38	3
3	1045	3	40	1
3	1045	3	30	1
3	1045	3	32	1
3	1045	3	33	1
3	1045	3	35	2
3	1045	3	36	3
3	1045	3	37	2
3	1045	3	39	3
3	1046	3	29	1
3	1046	3	31	1
3	1046	3	34	1
3	1046	3	38	2
3	1046	3	39	3
3	1046	3	29	2
3	1046	3	31	1
3	1046	3	34	1
3	1046	3	35	1
3	1046	3	36	2
3	1046	3	37	3
3	1046	3	38	1
3	1046	3	39	3
3	1047	3	34	1
3	1047	3	36	1
3	1047	3	37	1
3	1047	3	38	5
3	1047	3	39	1
3	1047	3	21	1
3	1047	3	31	1
3	1047	3	35	1
3	1047	3	36	1
3	1047	3	37	3
3	1047	3	38	1
3	1047	3	39	1
3	1047	3	40	1
3	1048	3	31	1
3	1048	3	32	1
3	1048	3	33	2
3	1048	3	36	3
3	1048	3	37	1
3	1048	3	38	2
3	1048	3	39	2
3	1048	3	35	3
3	1048	3	36	2
3	1048	3	37	3
3	1048	3	38	1
3	1048	3	39	1
1	1049	3	37	1
1	1049	3	38	1
1	1049	3	39	2
1	1049	3	40	3
1	1049	3	39	2
1	1049	3	40	1
1	1049	3	41	1
1	1049	3	42	2
1	1049	3	43	2
1	1050	3	40	1
1	1050	3	41	5
1	1050	3	42	1
1	1050	3	39	1
1	1050	3	40	2
1	1050	3	41	6
1	1050	3	42	6
2	1051	3	29	4
2	1051	3	30	2
2	1051	3	31	4
2	1051	3	35	1
2	1051	3	37	1
2	1051	3	38	1
2	1051	3	39	2
2	1051	3	42	1
2	1051	3	36	2
2	1051	3	37	1
2	1051	3	39	2
2	1051	3	40	2
1	1052	3	39	1
1	1052	3	40	2
1	1052	3	41	2
1	1052	3	42	1
1	1052	3	43	2
1	1052	3	39	1
1	1052	3	40	1
1	1052	3	41	3
1	1052	3	42	6
1	1053	3	39	1
1	1053	3	40	2
1	1053	3	44	1
1	1053	3	31	1
1	1053	3	36	1
1	1053	3	38	1
1	1053	3	40	1
1	1053	3	41	1
1	1053	3	42	6
1	1053	3	43	2
1	1053	3	46	1
1	1054	3	39	1
1	1054	3	40	1
1	1054	3	41	2
1	1054	3	42	2
1	1054	3	36	1
1	1054	3	37	1
1	1054	3	39	1
1	1054	3	41	5
1	1054	3	42	3
1	1054	3	43	1
1	1055	3	39	2
1	1055	3	40	2
1	1055	3	41	1
1	1055	3	42	1
1	1055	3	40	2
1	1055	3	41	4
1	1055	3	42	3
1	1055	3	43	3
1	1056	3	39	1
1	1056	3	40	1
1	1056	3	41	2
1	1056	3	38	1
1	1056	3	39	1
1	1056	3	40	1
1	1056	3	41	8
1	1056	3	42	3
1	1056	3	43	3
1	1056	3	44	3
1	1057	3	40	2
1	1057	3	41	1
1	1057	3	43	1
1	1057	3	38	1
1	1057	3	39	1
1	1057	3	40	2
1	1057	3	41	1
1	1057	3	42	5
1	1057	3	43	3
1	1057	3	44	1
1	1058	3	38	1
1	1058	3	40	2
1	1058	3	42	3
1	1058	3	43	1
1	1058	3	39	1
1	1058	3	40	2
1	1058	3	41	4
1	1058	3	42	2
1	1058	3	43	1
1	1058	3	44	1
1	1059	3	40	1
1	1059	3	41	2
1	1059	3	42	2
1	1059	3	43	2
1	1059	3	45	1
1	1059	3	39	2
1	1059	3	41	2
1	1059	3	42	5
1	1059	3	43	3
1	1060	3	40	1
1	1060	3	41	2
1	1060	3	42	1
1	1060	3	39	1
1	1060	3	40	3
1	1060	3	41	3
1	1060	3	42	6
1	1060	3	43	3
1	1060	3	44	1
1	1060	3	45	1
1	1060	3	39	1
1	1061	3	33	1
1	1061	3	35	1
1	1061	3	37	1
1	1061	3	38	1
1	1061	3	39	1
1	1061	3	40	1
1	1061	3	41	4
1	1061	3	42	1
1	1061	3	43	1
1	1061	3	44	1
1	1061	3	37	1
1	1061	3	38	1
1	1061	3	40	1
1	1061	3	42	1
1	1061	3	43	1
1	1061	3	44	1
1	1062	3	38	1
1	1062	3	39	1
1	1062	3	40	3
1	1062	3	41	2
1	1062	3	42	2
1	1062	3	43	2
1	1062	3	39	1
1	1062	3	40	3
1	1062	3	41	1
1	1062	3	42	3
1	1062	3	43	2
1	1063	3	40	1
1	1063	3	42	1
1	1063	3	43	1
1	1063	3	44	1
1	1063	3	38	1
1	1063	3	39	1
1	1063	3	40	2
1	1063	3	41	1
1	1063	3	42	4
1	1063	3	43	3
1	1063	3	45	1
1	1064	3	38	2
1	1064	3	39	1
1	1064	3	41	1
1	1064	3	44	1
1	1064	3	40	2
1	1064	3	41	2
1	1064	3	42	6
1	1064	3	43	8
1	1064	3	44	1
1	1065	3	40	2
1	1065	3	41	1
1	1065	3	42	1
1	1065	3	38	1
1	1065	3	40	5
1	1065	3	41	1
1	1065	3	42	3
1	1065	3	43	1
1	1066	3	35	2
1	1066	3	39	3
1	1066	3	40	2
1	1066	3	41	3
1	1066	3	44	2
1	1066	3	40	2
1	1066	3	41	4
1	1066	3	42	2
1	1066	3	43	2
1	1066	3	44	1
1	1067	3	40	1
1	1067	3	41	4
1	1067	3	42	1
1	1067	3	44	1
1	1067	3	39	1
1	1067	3	40	2
1	1067	3	41	4
1	1067	3	42	3
1	1067	3	43	2
1	1068	3	40	1
1	1068	3	41	7
1	1068	3	42	3
1	1068	3	43	1
1	1068	3	39	1
1	1068	3	41	4
1	1068	3	44	1
1	1068	3	42	3
1	1068	3	43	1
2	1069	3	18	1
2	1069	3	19	1
2	1069	3	29	2
2	1069	3	31	1
2	1069	3	18	2
2	1069	3	19	5
2	1069	3	20	2
2	1069	3	21	1
2	1069	3	22	1
2	1069	3	23	1
2	1069	3	24	1
2	1069	3	25	1
2	1069	3	29	5
2	1069	3	31	1
2	1069	3	37	1
2	1070	3	18	2
2	1070	3	26	1
2	1070	3	28	2
2	1070	3	33	1
2	1070	3	38	1
2	1070	3	17	1
2	1070	3	19	1
2	1070	3	26	2
2	1070	3	27	1
2	1070	3	28	2
2	1070	3	31	2
2	1070	3	33	1
2	1070	3	34	2
2	1071	3	28	1
2	1071	3	32	1
2	1071	3	35	2
2	1071	3	37	1
2	1071	3	38	2
2	1071	3	26	1
2	1071	3	30	1
2	1071	3	32	1
2	1071	3	33	1
2	1071	3	35	3
2	1071	3	38	1
2	1071	3	39	1
2	1072	3	26	1
2	1072	3	31	1
2	1072	3	32	4
2	1072	3	33	1
2	1072	3	25	3
2	1072	3	26	2
2	1072	3	27	1
2	1072	3	28	1
2	1072	3	31	2
2	1072	3	32	1
2	1072	3	33	1
2	1072	3	34	2
2	1072	3	35	2
2	1072	3	37	1
2	1073	3	30	1
2	1073	3	31	1
2	1073	3	32	1
2	1073	3	33	2
2	1073	3	34	1
2	1073	3	35	1
2	1073	3	38	1
2	1073	3	39	1
2	1073	3	28	2
2	1073	3	29	1
2	1073	3	31	2
2	1073	3	32	1
2	1073	3	33	1
2	1073	3	34	1
2	1073	3	36	1
2	1073	3	40	1
2	1074	3	30	1
2	1074	3	32	2
2	1074	3	33	1
2	1074	3	35	1
2	1074	3	36	1
2	1074	3	37	1
2	1074	3	39	1
2	1074	3	25	1
2	1074	3	27	1
2	1074	3	29	1
2	1074	3	32	2
2	1074	3	33	1
2	1074	3	35	2
2	1074	3	36	2
3	1075	3	29	1
3	1075	3	30	2
3	1075	3	33	1
3	1075	3	35	1
3	1075	3	36	1
3	1075	3	37	1
3	1075	3	38	1
3	1075	3	39	1
3	1075	3	30	1
3	1075	3	33	1
3	1075	3	35	1
3	1075	3	36	2
3	1075	3	37	1
3	1075	3	38	1
3	1076	3	33	2
3	1076	3	35	1
3	1076	3	37	1
3	1076	3	38	3
3	1076	3	39	1
3	1076	3	34	1
3	1076	3	36	2
3	1076	3	37	3
3	1076	3	38	2
3	1076	3	39	3
3	1077	3	32	2
3	1077	3	34	2
3	1077	3	35	1
3	1077	3	36	1
3	1077	3	38	1
3	1077	3	39	2
3	1077	3	40	1
3	1077	3	30	1
3	1077	3	34	1
3	1077	3	35	1
3	1077	3	38	2
3	1077	3	40	1
3	1078	3	35	1
3	1078	3	36	2
3	1078	3	37	1
3	1078	3	38	1
3	1078	3	39	1
3	1078	3	19	2
3	1078	3	27	1
3	1078	3	30	2
3	1078	3	31	1
3	1078	3	33	1
3	1078	3	34	1
3	1078	3	35	2
3	1078	3	36	2
3	1078	3	37	5
3	1078	3	38	2
3	1078	3	39	1
3	1078	3	40	1
3	1078	3	42	1
3	1079	3	28	1
3	1079	3	37	1
3	1079	3	38	2
3	1079	3	39	2
3	1079	3	40	1
3	1079	3	36	1
3	1079	3	37	3
3	1079	3	38	2
3	1079	3	39	2
3	1079	3	40	2
3	1080	3	27	1
3	1080	3	37	2
3	1080	3	38	4
3	1080	3	39	3
3	1080	3	30	1
3	1080	3	31	1
3	1080	3	35	2
3	1080	3	36	1
3	1080	3	37	2
3	1080	3	38	1
3	1080	3	39	1
2	1081	3	30	2
2	1081	3	31	1
2	1081	3	39	2
2	1081	3	37	1
2	1081	3	38	2
2	1081	3	34	1
2	1081	3	31	2
2	1081	3	35	4
2	1081	3	36	2
2	1081	3	37	1
2	1081	3	38	1
2	1081	3	39	1
2	1081	3	34	1
3	1082	3	36	3
3	1082	3	37	1
3	1082	3	38	3
3	1082	3	40	1
3	1082	3	30	1
3	1082	3	36	3
3	1082	3	38	3
3	1082	3	39	1
3	1083	3	30	1
3	1083	3	36	2
3	1083	3	37	2
3	1083	3	38	2
3	1083	3	39	1
3	1083	3	30	2
3	1083	3	35	1
3	1083	3	36	3
3	1083	3	37	3
3	1083	3	38	4
3	1083	3	39	2
3	1083	3	40	1
3	1084	3	34	1
3	1084	3	35	1
3	1084	3	37	1
3	1084	3	38	1
3	1084	3	41	1
3	1084	3	31	1
3	1084	3	35	2
3	1084	3	36	4
3	1084	3	37	1
3	1084	3	38	3
3	1085	3	39	1
3	1085	3	29	1
3	1085	3	30	1
3	1085	3	31	1
3	1085	3	34	1
3	1085	3	35	1
3	1085	3	36	1
3	1085	3	37	3
3	1085	3	38	2
3	1085	3	39	3
3	1085	3	32	1
3	1085	3	37	2
3	1086	3	35	1
3	1086	3	37	1
3	1086	3	38	2
3	1086	3	31	1
3	1086	3	35	2
3	1086	3	37	3
3	1086	3	38	4
3	1086	3	39	3
3	1086	3	40	1
3	1087	3	30	1
3	1087	3	34	1
3	1087	3	35	1
3	1087	3	36	2
3	1087	3	38	1
3	1087	3	21	1
3	1087	3	29	1
3	1087	3	31	1
3	1087	3	34	1
3	1087	3	35	2
3	1087	3	37	4
3	1087	3	38	4
3	1087	3	39	1
2	1088	3	33	1
2	1088	3	35	1
2	1088	3	37	1
2	1088	3	38	1
2	1088	3	39	4
2	1088	3	30	1
2	1088	3	35	1
2	1088	3	38	2
2	1088	3	39	2
2	1088	3	40	1
2	1088	3	41	1
2	1088	3	42	1
2	1089	3	37	1
2	1089	3	38	3
2	1089	3	39	4
2	1089	3	40	2
2	1089	3	41	2
2	1089	3	34	1
2	1089	3	38	4
2	1089	3	39	2
2	1090	3	34	1
2	1090	3	36	3
2	1090	3	37	3
2	1090	3	39	2
2	1090	3	40	1
2	1090	3	41	1
2	1090	3	30	1
2	1090	3	34	1
2	1090	3	37	1
2	1090	3	38	1
2	1090	3	40	2
2	1091	3	19	2
2	1091	3	20	1
2	1091	3	22	1
2	1091	3	28	1
2	1091	3	31	1
2	1091	3	19	2
2	1091	3	21	3
2	1091	3	22	1
2	1091	3	27	1
2	1091	3	28	2
2	1091	3	29	1
2	1091	3	31	3
2	1091	3	32	1
2	1091	3	33	1
2	1092	3	34	1
2	1092	3	36	6
2	1092	3	37	1
2	1092	3	38	1
2	1092	3	31	1
2	1092	3	34	2
2	1092	3	35	3
2	1092	3	36	2
2	1092	3	37	1
2	1092	3	38	2
2	1092	3	39	2
2	1092	3	40	1
2	1092	3	41	1
2	1093	3	37	1
2	1093	3	38	3
2	1093	3	39	3
2	1093	3	40	3
2	1093	3	37	1
2	1093	3	38	2
2	1093	3	39	2
2	1093	3	40	1
2	1094	3	34	2
2	1094	3	35	1
2	1094	3	37	2
2	1094	3	38	2
2	1094	3	39	2
2	1094	3	40	3
2	1094	3	41	1
2	1094	3	37	1
2	1094	3	38	4
2	1094	3	39	3
2	1094	3	40	2
2	1095	3	36	2
2	1095	3	37	1
2	1095	3	38	2
2	1095	3	39	1
2	1095	3	41	1
2	1095	3	42	1
2	1095	3	37	3
2	1095	3	38	2
2	1095	3	40	3
2	1096	3	36	2
2	1096	3	37	1
2	1096	3	38	4
2	1096	3	39	6
2	1096	3	40	3
2	1096	3	41	1
2	1096	3	42	1
2	1096	3	43	1
2	1096	3	36	1
2	1096	3	38	1
2	1096	3	40	1
2	1097	3	29	1
2	1097	3	37	3
2	1097	3	38	3
2	1097	3	39	4
2	1097	3	40	1
2	1097	3	36	1
2	1097	3	38	2
2	1097	3	39	1
2	1097	3	40	2
2	1097	3	41	1
2	1098	3	34	1
2	1098	3	35	1
2	1098	3	36	1
2	1098	3	37	2
2	1098	3	38	2
2	1098	3	18	1
2	1098	3	19	1
2	1098	3	20	2
2	1098	3	28	1
2	1098	3	33	3
