3	63	1	33	1
3	63	1	34	2
3	63	1	36	1
3	63	1	37	1
3	63	1	38	6
3	63	1	39	3
3	63	1	40	3
3	63	2	37	1
3	63	2	38	1
3	63	2	39	3
3	63	2	40	2
3	63	2	42	1
3	63	2	43	1
3	64	1	31	1
3	64	1	32	1
3	64	1	33	1
3	64	1	35	1
3	64	1	36	4
3	64	1	37	1
3	64	1	38	4
3	64	1	39	4
3	64	1	41	1
3	64	2	31	1
3	64	2	32	1
3	64	2	34	1
3	64	2	37	3
3	64	2	38	1
3	64	2	39	1
3	64	2	40	1
3	64	2	44	1
3	65	1	30	1
3	65	1	34	2
3	65	1	35	1
3	65	1	37	1
3	65	1	38	2
3	65	1	40	1
3	65	2	29	1
3	65	2	34	1
3	65	2	35	1
3	65	2	38	3
3	65	2	39	2
3	65	2	40	2
3	66	1	37	2
3	66	1	38	1
3	66	1	40	2
3	66	1	44	1
3	66	2	37	2
3	66	2	38	1
3	66	2	39	1
3	66	2	42	4
3	66	2	43	4
3	66	2	44	1
3	67	1	37	1
3	67	1	38	1
3	67	1	41	1
3	67	2	29	1
3	67	2	34	1
3	67	2	35	3
3	67	2	36	2
3	67	2	37	1
3	67	2	38	2
3	67	2	39	4
3	67	2	40	3
3	68	1	31	1
3	68	1	32	1
3	68	1	37	4
3	68	1	38	3
3	68	1	39	1
3	68	1	40	3
3	68	2	33	1
3	68	2	34	2
3	68	2	35	2
3	68	2	37	2
3	69	1	32	1
3	69	1	33	2
3	69	1	35	1
3	69	1	36	1
3	69	1	38	1
3	69	1	39	1
3	69	1	40	2
3	69	2	34	2
3	69	2	35	2
3	69	2	37	2
3	69	2	38	1
3	69	2	39	2
3	69	2	41	1
3	70	1	32	1
3	70	1	33	1
3	70	1	34	2
3	70	1	35	1
3	70	1	36	3
3	70	1	37	1
3	70	1	38	5
3	70	1	39	2
3	70	1	40	3
3	70	1	41	2
3	70	1	42	1
3	70	2	32	1
3	70	2	35	1
3	70	2	36	1
3	70	2	37	1
3	70	2	38	2
3	71	1	31	1
3	71	1	33	2
3	71	1	35	1
3	71	1	36	1
3	71	1	37	1
3	71	1	39	1
3	71	2	30	1
3	71	2	31	1
3	71	2	32	3
3	71	2	33	3
3	71	2	35	1
3	71	2	36	2
3	71	2	37	3
3	71	2	38	1
3	72	1	32	1
3	72	1	34	4
3	72	1	35	3
3	72	1	36	1
3	72	1	37	2
3	72	1	38	1
3	72	2	32	1
3	72	2	35	4
3	72	2	36	2
3	72	2	37	2
3	72	2	38	2
3	73	1	27	1
3	73	1	31	1
3	73	1	35	4
3	73	2	28	1
3	73	2	30	2
3	73	2	31	1
3	73	2	32	2
3	73	2	34	3
3	73	2	35	1
3	73	2	37	3
3	73	2	39	1
3	74	1	36	1
3	74	1	37	4
3	74	1	38	1
3	74	1	39	1
3	74	1	43	1
3	74	1	44	1
3	74	2	36	1
3	74	2	37	2
3	74	2	41	1
3	74	2	42	7
3	74	2	43	3
3	74	2	44	1
3	74	2	45	1
3	74	2	46	1
3	75	1	35	1
3	75	1	36	1
3	75	1	37	1
3	75	1	38	1
3	75	1	41	1
3	75	2	31	1
3	75	2	35	2
3	75	2	37	1
3	75	2	38	1
3	75	2	39	4
3	75	2	40	4
3	76	1	33	2
3	76	1	34	1
3	76	1	35	1
3	76	1	36	1
3	76	1	37	1
3	76	1	38	2
3	76	2	32	2
3	76	2	34	2
3	76	2	38	1
3	76	2	39	4
3	76	2	40	1
3	76	2	41	4
3	76	2	42	1
3	77	1	34	2
3	77	1	35	2
3	77	1	38	1
3	77	1	39	2
3	77	1	40	2
3	77	2	33	1
3	77	2	35	1
3	77	2	37	2
3	77	2	38	1
3	77	2	39	4
3	77	2	40	2
3	78	1	33	1
3	78	1	34	1
3	78	1	36	1
3	78	1	37	2
3	78	1	38	1
3	78	1	39	1
3	78	1	40	2
3	78	1	41	1
3	78	2	34	1
3	78	2	37	1
3	78	2	38	4
3	78	2	39	2
3	78	2	40	2
3	78	2	41	1
3	79	1	33	1
3	79	1	38	1
3	79	1	39	1
3	79	1	40	1
3	79	1	41	1
3	79	2	37	4
3	79	2	38	3
3	79	2	39	2
3	79	2	40	3
3	80	1	30	1
3	80	1	32	3
3	80	1	35	1
3	80	1	36	1
3	80	1	37	2
3	80	1	38	1
3	80	2	30	1
3	80	2	33	3
3	80	2	36	3
3	80	2	38	1
3	80	2	35	1
3	81	1	34	1
3	81	1	36	2
3	81	1	40	2
3	81	1	41	1
3	81	2	32	1
3	81	2	36	2
3	81	2	37	2
3	81	2	39	2
3	81	2	41	2
3	81	2	42	2
3	81	2	43	1
3	82	1	31	1
3	82	1	33	1
3	82	1	35	2
3	82	1	36	2
3	82	1	37	2
3	82	1	38	1
3	82	1	39	1
3	82	1	40	3
3	82	1	41	3
3	82	2	33	1
3	82	2	35	1
3	82	2	36	2
3	82	2	41	1
3	82	2	42	1
3	83	1	33	1
3	83	1	34	2
3	83	1	35	5
3	83	1	37	2
3	83	1	38	1
3	83	1	41	1
3	83	1	43	1
3	83	2	36	3
3	83	2	38	1
3	83	2	42	5
3	83	2	43	1
3	83	2	44	2
3	84	1	32	1
3	84	1	35	1
3	84	1	36	1
3	84	1	37	2
3	84	1	38	2
3	84	1	39	1
3	84	1	40	1
3	84	1	41	3
3	84	1	42	1
3	84	1	43	1
3	84	2	37	1
3	84	2	38	1
3	84	2	39	1
3	84	2	40	2
3	84	2	41	1
3	84	2	42	3
3	84	2	43	1
3	85	1	36	1
3	85	1	37	2
3	85	1	38	4
3	85	1	39	2
3	85	1	40	1
3	85	1	41	1
3	85	1	42	1
3	85	1	43	1
3	85	1	44	1
3	85	2	33	1
3	85	2	36	1
3	85	2	38	2
3	85	2	40	1
3	85	2	41	3
3	85	2	43	1
3	86	1	33	1
3	86	1	35	2
3	86	1	36	3
3	86	1	38	1
3	86	1	39	1
3	86	1	40	1
3	86	2	36	3
3	86	2	37	3
3	86	2	40	1
3	86	2	42	1
3	87	1	31	1
3	87	1	34	2
3	87	1	35	4
3	87	1	36	1
3	87	1	37	4
3	87	1	38	2
3	87	1	39	1
3	87	1	40	2
3	87	2	35	3
3	87	2	36	3
3	87	2	37	2
3	87	2	38	2
3	87	2	40	1
3	87	2	41	2
3	87	2	42	1
3	87	2	44	1
3	88	1	34	1
3	88	1	36	1
3	88	1	37	2
3	88	1	38	4
3	88	1	39	1
3	88	1	40	4
3	88	1	41	2
3	88	2	37	1
3	88	2	39	2
3	88	2	40	2
3	89	1	34	1
3	89	1	36	1
3	89	1	37	4
3	89	1	38	5
3	89	1	39	3
3	89	1	40	3
3	89	1	41	1
3	89	2	38	2
3	89	2	39	1
3	90	1	35	3
3	90	1	36	4
3	90	1	37	2
3	90	1	40	1
3	90	1	42	1
3	90	2	36	1
3	90	2	40	1
3	90	2	41	2
3	90	2	42	2
3	90	2	43	3
3	90	2	44	1
3	91	1	35	3
3	91	1	36	1
3	91	1	37	4
3	91	1	38	4
3	91	1	39	4
3	91	1	40	2
3	91	1	41	1
3	91	2	36	1
3	91	2	38	3
3	91	2	39	1
3	91	2	45	1
3	92	1	34	1
3	92	1	35	3
3	92	1	36	4
3	92	1	37	3
3	92	1	41	1
3	92	1	43	1
3	92	2	35	1
3	92	2	36	1
3	92	2	37	2
3	92	2	38	3
3	92	2	41	1
3	92	2	42	1
3	92	2	43	1
3	93	1	33	2
3	93	1	34	2
3	93	1	35	3
3	93	1	36	2
3	93	1	37	3
3	93	1	38	1
3	93	1	41	1
3	93	1	42	1
3	93	2	35	1
3	93	2	36	2
3	93	2	37	1
3	93	2	40	1
3	93	2	41	1
3	93	2	42	2
3	93	2	45	1
3	94	1	32	1
3	94	1	37	3
3	94	1	38	1
3	94	1	39	1
3	94	1	40	1
3	94	1	42	1
3	94	2	32	1
3	94	2	33	1
3	94	2	34	1
3	94	2	35	1
3	94	2	36	3
3	94	2	39	2
3	94	2	44	1
3	94	2	46	1
3	95	1	36	4
3	95	1	37	3
3	95	1	40	1
3	95	1	41	1
3	95	2	35	3
3	95	2	36	2
3	95	2	37	2
3	95	2	38	2
3	95	2	39	2
3	95	2	42	2
3	95	2	43	2
3	95	2	44	3
3	96	1	34	1
3	96	1	36	3
3	96	1	37	3
3	96	1	42	1
3	96	2	33	1
3	96	2	36	2
3	96	2	41	1
3	96	2	42	2
3	96	2	43	2
3	96	2	46	1
3	96	1	35	4
3	97	1	40	1
3	97	1	41	2
3	97	1	42	1
3	97	2	35	2
3	97	2	38	1
3	97	2	40	1
3	97	2	41	1
3	97	2	42	3
3	97	2	43	5
3	97	2	44	4
3	97	2	45	1
3	98	1	34	1
3	98	1	35	1
3	98	1	36	3
3	98	1	37	2
3	98	2	33	1
3	98	2	35	3
3	98	2	36	5
3	98	2	37	2
3	98	2	40	1
3	98	2	42	3
3	98	2	43	1
3	98	2	44	2
3	98	2	45	2
3	99	1	35	2
3	99	1	36	1
3	99	1	37	3
3	99	2	35	1
3	99	2	36	7
3	99	2	39	1
3	99	2	41	1
3	99	2	42	4
3	99	2	43	3
3	99	2	44	3
3	100	1	35	1
3	100	1	36	1
3	100	1	37	3
3	100	1	38	1
3	100	2	35	3
3	100	2	36	1
3	100	2	38	1
3	100	2	42	6
3	100	2	45	1
3	101	1	34	2
3	101	1	35	1
3	101	1	36	1
3	101	1	37	2
3	101	1	39	1
3	101	2	34	1
3	101	2	35	1
3	101	2	36	2
3	101	2	37	1
3	101	2	38	2
3	101	2	39	1
3	101	2	40	2
3	101	2	41	1
3	101	2	42	2
3	101	2	43	6
3	101	2	44	1
3	102	1	32	3
3	102	1	33	1
3	102	1	34	1
3	102	1	35	2
3	102	1	36	1
3	102	1	37	2
3	102	1	38	2
3	102	1	41	1
3	102	1	43	1
3	102	1	44	1
3	102	2	33	1
3	102	2	34	1
3	102	2	36	5
3	102	2	39	1
3	102	2	40	1
3	102	2	41	1
3	102	2	42	1
3	102	2	43	1
3	102	2	44	1
3	103	1	37	2
3	103	1	42	3
3	103	1	44	1
3	103	2	35	1
3	103	2	39	2
3	103	2	42	2
3	103	2	43	7
3	103	2	44	5
3	104	1	35	1
3	104	1	36	2
3	104	1	38	3
3	104	1	43	1
3	104	2	29	1
3	104	2	35	2
3	104	2	38	1
3	104	2	39	2
3	104	2	42	2
3	104	2	43	3
3	104	2	44	4
3	105	1	35	1
3	105	1	36	1
3	105	1	37	1
3	105	2	36	2
3	105	2	41	2
3	105	2	42	2
3	105	2	43	5
3	105	2	44	6
3	105	2	45	3
3	106	1	30	1
3	106	1	34	1
3	106	1	35	2
3	106	1	36	1
3	106	1	37	2
3	106	1	38	2
3	106	1	40	1
3	106	2	34	1
3	106	2	36	1
3	106	2	37	3
3	106	2	38	1
3	106	2	39	2
3	106	2	42	1
3	106	2	43	2
3	106	2	44	2
3	107	1	34	1
3	107	1	35	5
3	107	1	36	3
3	107	1	37	1
3	107	1	38	1
3	107	1	43	1
3	107	2	36	3
3	107	2	37	1
3	107	2	39	1
3	107	2	41	3
3	107	2	42	1
3	107	2	43	2
3	107	2	44	1
3	108	1	36	1
3	108	1	39	1
3	108	2	36	1
3	108	2	37	1
3	108	2	40	1
3	108	2	41	3
3	108	2	44	4
3	108	2	42	1
3	108	2	43	4
3	109	1	34	1
3	109	1	35	1
3	109	1	36	2
3	109	1	37	2
3	109	1	38	1
3	109	1	39	1
3	109	1	42	1
3	109	1	43	1
3	109	2	34	3
3	109	2	37	1
3	109	2	42	4
3	109	2	43	4
3	109	2	45	1
3	110	1	34	1
3	110	1	35	1
3	110	1	36	3
3	110	1	37	1
3	110	1	39	1
3	110	2	33	1
3	110	2	34	1
3	110	2	36	3
3	110	2	38	2
3	110	2	40	1
3	110	2	41	2
3	110	2	42	5
3	110	2	43	3
3	110	2	44	2
3	111	1	35	2
3	111	1	36	6
3	111	1	37	3
3	111	1	38	6
3	111	1	40	1
3	111	2	35	1
3	111	2	36	1
3	111	2	37	3
3	111	2	38	1
3	111	2	41	1
3	111	2	42	1
3	111	2	43	1
3	111	2	44	1
3	112	1	30	3
3	112	1	35	4
3	112	1	37	2
3	112	1	39	1
3	112	1	42	1
3	112	2	35	1
3	112	2	36	2
3	112	2	37	1
3	112	2	42	1
3	112	2	44	2
3	112	2	45	1
3	113	1	33	1
3	113	1	35	2
3	113	1	36	1
3	113	1	37	2
3	113	1	38	1
3	113	1	40	1
3	113	1	42	1
3	113	2	33	1
3	113	2	34	1
3	113	2	35	1
3	113	2	36	3
3	113	2	37	2
3	113	2	38	2
3	113	2	41	2
3	113	2	43	1
3	114	1	31	1
3	114	1	33	2
3	114	1	34	3
3	114	1	35	2
3	114	1	36	1
